,Drehzahl,Druchmesser oben,Druchmesser unten
228,3.0277777777777777,8706.0,6481.25
229,3.138888888888889,8706.0,6481.25
230,3.0555555555555554,8706.0,6481.25
231,3.083333333333333,8709.0,6481.25
232,3.1111111111111107,8709.0,6481.25
233,3.1111111111111107,8709.0,6481.25
234,3.0555555555555554,8710.0,6481.25
235,3.138888888888889,8710.0,6482.5
236,3.1111111111111107,8708.0,6482.5
237,3.1111111111111107,8707.0,6482.5
238,3.138888888888889,8709.0,6482.5
239,3.1111111111111107,8709.0,6482.5
240,3.1111111111111107,8709.0,6482.5
241,3.138888888888889,8709.0,6481.25
242,3.083333333333333,8708.0,6480.0
243,3.083333333333333,8708.0,6478.75
244,3.083333333333333,8709.0,6477.5
245,3.1666666666666665,8707.0,6477.5
246,3.1111111111111107,8707.0,6477.5
247,3.194444444444444,8709.0,6478.75
248,3.0555555555555554,8711.0,6478.75
249,3.1666666666666665,8713.0,6478.75
250,3.1111111111111107,8714.0,6478.75
252,3.138888888888889,8711.0,6478.75
253,3.1111111111111107,8711.0,6478.75
254,3.083333333333333,8711.0,6478.75
255,3.083333333333333,8713.0,6478.75
256,3.1111111111111107,8712.0,6478.75
257,3.083333333333333,8713.0,6478.75
258,3.083333333333333,8713.0,6480.0
259,3.1666666666666665,8711.0,6478.75
260,3.083333333333333,8711.0,6478.75
261,3.083333333333333,8713.0,6478.75
262,3.138888888888889,8715.0,6478.75
263,3.1666666666666665,8715.0,6476.25
264,3.0555555555555554,8715.0,6476.25
265,3.083333333333333,8715.0,6476.25
266,3.1111111111111107,8716.0,6476.25
267,3.1111111111111107,8717.0,6476.25
268,3.083333333333333,8716.0,6477.5
269,3.222222222222222,8715.0,6478.75
270,3.0555555555555554,8717.0,6478.75
271,3.083333333333333,8718.0,6478.75
272,3.1666666666666665,8718.0,6480.0
273,3.1111111111111107,8719.0,6481.25
274,3.1111111111111107,8718.0,6482.5
275,3.1666666666666665,8718.0,6483.75
276,3.194444444444444,8718.0,6485.0
277,3.138888888888889,8718.0,6487.5
278,3.1666666666666665,8718.0,6488.75
279,3.3611111111111107,8719.0,6488.75
280,4.027777777777778,8719.0,6487.5
281,3.083333333333333,8718.0,6486.25
282,3.1666666666666665,8719.0,6486.25
283,3.0555555555555554,8720.0,6483.75
284,3.0277777777777777,8719.0,6482.5
285,3.1666666666666665,8719.0,6482.5
286,3.1666666666666665,8720.0,6482.5
287,3.0277777777777777,8721.0,6482.5
288,3.1666666666666665,8720.0,6482.5
289,3.083333333333333,8719.0,6481.25
290,3.083333333333333,8719.0,6481.25
291,3.083333333333333,8716.0,6481.25
292,3.1111111111111107,8715.0,6481.25
293,3.0277777777777777,8715.0,6480.0
294,3.083333333333333,8715.0,6480.0
295,3.083333333333333,8718.0,6478.75
296,3.0277777777777777,8716.0,6478.75
297,3.0555555555555554,8714.0,6478.75
298,3.0555555555555554,8715.0,6478.75
299,3.0555555555555554,8715.0,6478.75
300,3.0277777777777777,8714.0,6478.75
301,3.083333333333333,8714.0,6478.75
302,3.0555555555555554,8714.0,6478.75
303,3.0,8714.0,6480.0
304,3.0555555555555554,8714.0,6481.25
305,3.0555555555555554,8714.0,6481.25
306,3.0277777777777777,8714.0,6483.75
307,3.0555555555555554,8714.0,6487.5
308,3.083333333333333,8715.0,6488.75
309,3.0277777777777777,8715.0,6488.75
310,3.0277777777777777,8715.0,6488.75
311,3.0277777777777777,8714.0,6488.75
312,3.0555555555555554,8715.0,6486.25
313,2.972222222222222,8716.0,6483.75
314,3.0277777777777777,8717.0,6481.25
315,3.0277777777777777,8717.0,6481.25
316,2.944444444444444,8718.0,6481.25
317,3.0277777777777777,8717.0,6481.25
318,3.0555555555555554,8716.0,6482.5
319,3.0,8716.0,6482.5
320,3.0,8717.0,6483.75
321,3.0555555555555554,8716.0,6482.5
322,3.0277777777777777,8716.0,6481.25
323,2.972222222222222,8718.0,6481.25
324,3.0,8716.0,6480.0
325,2.9166666666666665,8716.0,6481.25
326,3.0277777777777777,8718.0,6480.0
327,3.0,8719.0,6478.75
328,3.0555555555555554,8719.0,6478.75
329,2.972222222222222,8716.0,6478.75
330,3.0,8715.0,6480.0
331,2.972222222222222,8717.0,6478.75
332,3.0,8717.0,6480.0
333,2.972222222222222,8717.0,6481.25
334,3.0277777777777777,8718.0,6482.5
335,3.0277777777777777,8719.0,6483.75
336,2.944444444444444,8719.0,6483.75
337,3.0555555555555554,8719.0,6485.0
338,3.1111111111111107,8719.0,6485.0
339,3.0555555555555554,8717.0,6483.75
340,3.083333333333333,8720.0,6481.25
341,3.138888888888889,8720.0,6480.0
342,3.083333333333333,8719.0,6478.75
343,3.0555555555555554,8720.0,6477.5
344,3.083333333333333,8720.0,6476.25
345,3.138888888888889,8720.0,6477.5
