,Drehzahl,Druchmesser oben,Druchmesser unten
2111,4.055555555555555,8496.0,6182.5
2112,3.972222222222222,8495.0,6182.5
2113,4.055555555555555,8496.0,6183.75
2114,4.027777777777778,8497.0,6183.75
2115,3.972222222222222,8496.0,6185.0
2116,4.083333333333333,8494.0,6186.25
2117,4.027777777777778,8494.0,6185.0
2118,4.111111111111111,8495.0,6185.0
2119,4.055555555555555,8497.0,6182.5
2120,4.0,8499.0,6182.5
2121,4.138888888888888,8498.0,6180.0
2122,4.027777777777778,8496.0,6180.0
2123,4.055555555555555,8495.0,6180.0
2124,4.055555555555555,8493.0,6180.0
2125,4.055555555555555,8491.0,6180.0
2126,4.055555555555555,8492.0,6178.75
2127,4.055555555555555,8491.0,6178.75
2128,4.027777777777778,8492.0,6177.5
2129,4.055555555555555,8492.0,6177.5
2130,4.0,8491.0,6175.0
2131,4.055555555555555,8490.0,6175.0
2132,4.0,8491.0,6172.5
2133,4.083333333333333,8490.0,6172.5
2134,4.0,8489.0,6171.25
2135,4.0,8487.0,6170.0
2136,4.055555555555555,8487.0,6170.0
2137,3.9166666666666665,8489.0,6168.75
2138,4.055555555555555,8490.0,6167.5
2139,4.027777777777778,8490.0,6166.25
2140,4.027777777777778,8490.0,6165.0
2141,4.083333333333333,8490.0,6163.75
2142,3.944444444444444,8489.0,6163.75
2143,4.083333333333333,8488.0,6165.0
2144,4.027777777777778,8488.0,6165.0
2145,4.027777777777778,8487.0,6167.5
2146,4.111111111111111,8486.0,6167.5
2147,3.972222222222222,8487.0,6167.5
2148,4.027777777777778,8485.0,6167.5
2149,4.138888888888888,8485.0,6167.5
2150,4.055555555555555,8487.0,6167.5
2151,4.166666666666666,8487.0,6167.5
2152,3.972222222222222,8487.0,6167.5
2153,4.027777777777778,8486.0,6170.0
2154,4.0,8486.0,6171.25
