,Drehzahl,Druchmesser oben,Druchmesser unten
392,4.138888888888888,8510.0,6198.75
393,4.166666666666666,8509.0,6198.75
394,4.166666666666666,8509.0,6198.75
395,4.111111111111111,8506.0,6198.75
396,4.166666666666666,8505.0,6198.75
397,4.111111111111111,8504.0,6198.75
398,4.111111111111111,8503.0,6198.75
399,4.166666666666666,8502.0,6198.75
400,4.138888888888888,8501.0,6198.75
401,4.138888888888888,8500.0,6200.0
402,4.194444444444445,8499.0,6198.75
403,4.138888888888888,8497.0,6198.75
404,4.305555555555555,8496.0,6196.25
405,4.083333333333333,8495.0,6196.25
406,4.166666666666666,8492.0,6193.75
407,4.611111111111111,8491.0,6190.0
408,4.138888888888888,8490.0,6188.75
409,4.416666666666666,8490.0,6187.5
410,4.138888888888888,8490.0,6187.5
411,4.194444444444445,8490.0,6187.5
412,4.111111111111111,8491.0,6187.5
413,4.083333333333333,8490.0,6187.5
414,4.083333333333333,8491.0,6186.25
415,4.055555555555555,8491.0,6185.0
416,4.083333333333333,8490.0,6183.75
417,4.027777777777778,8490.0,6182.5
418,4.055555555555555,8490.0,6181.25
419,4.083333333333333,8490.0,6180.0
420,4.027777777777778,8487.0,6180.0
421,4.111111111111111,8488.0,6178.75
422,4.0,8490.0,6178.75
423,4.055555555555555,8488.0,6180.0
424,4.027777777777778,8488.0,6180.0
425,4.055555555555555,8490.0,6180.0
426,4.083333333333333,8490.0,6178.75
427,4.0,8489.0,6177.5
428,4.027777777777778,8488.0,6175.0
429,3.944444444444444,8489.0,6173.75
430,4.0,8488.0,6172.5
431,4.0,8487.0,6172.5
432,3.944444444444444,8487.0,6171.25
433,4.027777777777778,8487.0,6171.25
434,3.9166666666666665,8484.0,6172.5
435,3.944444444444444,8481.0,6171.25
436,4.027777777777778,8480.0,6170.0
437,3.944444444444444,8480.0,6168.75
438,4.0,8480.0,6167.5
439,3.9166666666666665,8479.0,6167.5
440,3.972222222222222,8479.0,6167.5
441,3.972222222222222,8477.0,6167.5
442,3.9166666666666665,8478.0,6166.25
443,4.027777777777778,8479.0,6165.0
444,3.972222222222222,8478.0,6163.75
445,4.027777777777778,8477.0,6163.75
446,4.138888888888888,8476.0,6163.75
447,3.972222222222222,8475.0,6163.75
448,4.083333333333333,8473.0,6166.25
449,4.083333333333333,8475.0,6166.25
450,4.055555555555555,8474.0,6166.25
451,4.166666666666666,8473.0,6163.75
452,4.138888888888888,8472.0,6163.75
453,4.111111111111111,8474.0,6163.75
454,4.222222222222222,8474.0,6162.5
455,4.083333333333333,8473.0,6162.5
456,4.055555555555555,8472.0,6161.25
457,4.027777777777778,8472.0,6161.25
458,4.055555555555555,8473.0,6161.25
459,4.0,8473.0,6160.0
460,4.055555555555555,8475.0,6160.0
461,4.055555555555555,8476.0,6158.75
462,4.027777777777778,8477.0,6158.75
463,4.083333333333333,8477.0,6160.0
464,4.055555555555555,8476.0,6161.25
465,4.083333333333333,8477.0,6161.25
466,4.111111111111111,8477.0,6161.25
467,4.111111111111111,8476.0,6161.25
468,4.194444444444445,8476.0,6161.25
469,4.055555555555555,8475.0,6161.25
470,4.138888888888888,8476.0,6162.5
471,4.194444444444445,8477.0,6162.5
472,4.111111111111111,8476.0,6161.25
473,4.222222222222222,8476.0,6161.25
474,4.055555555555555,8476.0,6161.25
475,4.138888888888888,8477.0,6161.25
476,4.194444444444445,8477.0,6160.0
477,4.138888888888888,8476.0,6158.75
478,4.194444444444445,8476.0,6158.75
479,4.111111111111111,8475.0,6158.75
480,4.166666666666666,8474.0,6158.75
481,4.194444444444445,8476.0,6158.75
482,4.166666666666666,8477.0,6160.0
483,4.194444444444445,8477.0,6161.25
484,4.083333333333333,8476.0,6162.5
485,4.111111111111111,8477.0,6161.25
486,4.166666666666666,8476.0,6160.0
487,4.111111111111111,8475.0,6158.75
488,4.222222222222222,8476.0,6158.75
489,4.111111111111111,8476.0,6158.75
490,4.111111111111111,8474.0,6157.5
491,4.111111111111111,8473.0,6157.5
492,4.111111111111111,8475.0,6157.5
493,4.194444444444445,8476.0,6156.25
494,4.083333333333333,8476.0,6156.25
495,4.194444444444445,8476.0,6156.25
496,4.166666666666666,8477.0,6156.25
497,4.166666666666666,8476.0,6157.5
498,4.166666666666666,8476.0,6158.75
499,4.111111111111111,8476.0,6161.25
500,4.194444444444445,8475.0,6161.25
501,4.166666666666666,8475.0,6162.5
502,4.222222222222222,8474.0,6162.5
503,4.222222222222222,8474.0,6161.25
504,4.111111111111111,8474.0,6160.0
505,4.111111111111111,8474.0,6160.0
506,4.222222222222222,8473.0,6158.75
507,4.138888888888888,8472.0,6158.75
508,5.111111111111111,8472.0,6157.5
509,4.027777777777778,8473.0,6158.75
510,4.111111111111111,8473.0,6157.5
511,4.055555555555555,8474.0,6156.25
512,4.111111111111111,8476.0,6156.25
513,4.083333333333333,8475.0,6153.75
514,4.027777777777778,8473.0,6153.75
515,4.083333333333333,8474.0,6153.75
516,4.0,8476.0,6152.5
517,4.111111111111111,8476.0,6152.5
518,4.027777777777778,8475.0,6152.5
519,4.055555555555555,8475.0,6152.5
520,4.055555555555555,8476.0,6151.25
521,4.0,8476.0,6151.25
522,4.027777777777778,8475.0,6150.0
523,4.055555555555555,8477.0,6148.75
524,4.0,8477.0,6150.0
525,4.083333333333333,8476.0,6150.0
526,4.027777777777778,8476.0,6150.0
527,4.055555555555555,8477.0,6151.25
528,4.0,8477.0,6152.5
529,3.972222222222222,8477.0,6153.75
530,4.111111111111111,8479.0,6153.75
531,3.8611111111111107,8480.0,6153.75
532,4.055555555555555,8480.0,6153.75
533,3.944444444444444,8480.0,6153.75
534,3.972222222222222,8480.0,6153.75
535,3.972222222222222,8480.0,6153.75
536,3.888888888888889,8482.0,6153.75
537,4.027777777777778,8481.0,6153.75
538,3.972222222222222,8479.0,6153.75
539,3.9166666666666665,8479.0,6153.75
540,3.944444444444444,8479.0,6153.75
541,3.9166666666666665,8480.0,6153.75
542,4.027777777777778,8480.0,6153.75
543,4.0,8480.0,6152.5
544,4.027777777777778,8480.0,6153.75
545,4.111111111111111,8480.0,6153.75
546,3.972222222222222,8481.0,6153.75
547,4.166666666666666,8482.0,6155.0
548,4.027777777777778,8482.0,6153.75
549,4.083333333333333,8482.0,6153.75
550,4.222222222222222,8481.0,6153.75
551,4.027777777777778,8480.0,6153.75
552,4.194444444444445,8481.0,6153.75
553,4.138888888888888,8482.0,6153.75
554,4.055555555555555,8481.0,6156.25
556,3.972222222222222,8482.0,6158.75
557,4.083333333333333,8482.0,6158.75
558,4.0,8484.0,6158.75
559,4.138888888888888,8485.0,6158.75
560,4.055555555555555,8487.0,6158.75
561,4.055555555555555,8488.0,6158.75
562,4.111111111111111,8488.0,6158.75
563,4.027777777777778,8490.0,6158.75
564,4.111111111111111,8491.0,6160.0
565,4.111111111111111,8492.0,6161.25
566,4.055555555555555,8493.0,6163.75
567,4.222222222222222,8494.0,6165.0
568,4.083333333333333,8493.0,6167.5
569,4.138888888888888,8494.0,6168.75
570,4.138888888888888,8495.0,6170.0
571,4.111111111111111,8495.0,6170.0
572,4.166666666666666,8496.0,6170.0
573,4.083333333333333,8496.0,6168.75
574,4.138888888888888,8498.0,6167.5
575,4.222222222222222,8500.0,6166.25
576,4.111111111111111,8500.0,6165.0
577,4.194444444444445,8501.0,6163.75
578,4.111111111111111,8499.0,6163.75
579,4.222222222222222,8499.0,6162.5
580,4.166666666666666,8501.0,6161.25
581,4.166666666666666,8501.0,6161.25
582,4.138888888888888,8501.0,6158.75
583,4.138888888888888,8499.0,6158.75
584,4.055555555555555,8498.0,6158.75
585,4.166666666666666,8499.0,6158.75
586,4.055555555555555,8500.0,6161.25
587,4.25,8499.0,6162.5
588,4.055555555555555,8499.0,6165.0
589,4.138888888888888,8499.0,6167.5
590,4.194444444444445,8500.0,6168.75
591,4.111111111111111,8500.0,6170.0
592,4.166666666666666,8501.0,6170.0
593,4.111111111111111,8501.0,6171.25
594,4.166666666666666,8499.0,6172.5
595,4.194444444444445,8500.0,6172.5
596,4.111111111111111,8501.0,6173.75
597,4.222222222222222,8503.0,6173.75
598,4.138888888888888,8504.0,6175.0
599,4.166666666666666,8503.0,6176.25
600,4.194444444444445,8504.0,6177.5
601,4.138888888888888,8505.0,6177.5
602,4.305555555555555,8506.0,6177.5
603,4.055555555555555,8507.0,6180.0
604,4.138888888888888,8507.0,6180.0
605,4.138888888888888,8508.0,6180.0
606,4.138888888888888,8508.0,6180.0
607,5.25,8509.0,6180.0
608,4.027777777777778,8509.0,6180.0
609,4.083333333333333,8507.0,6181.25
610,4.055555555555555,8508.0,6181.25
611,4.083333333333333,8509.0,6180.0
612,4.083333333333333,8510.0,6180.0
613,4.027777777777778,8511.0,6181.25
614,4.111111111111111,8512.0,6182.5
615,4.0,8513.0,6182.5
616,4.055555555555555,8513.0,6183.75
617,4.027777777777778,8514.0,6185.0
618,4.027777777777778,8516.0,6186.25
619,4.083333333333333,8516.0,6186.25
620,4.027777777777778,8518.0,6187.5
621,4.055555555555555,8520.0,6187.5
622,4.083333333333333,8520.0,6187.5
623,4.027777777777778,8520.0,6188.75
624,4.083333333333333,8522.0,6190.0
625,4.027777777777778,8523.0,6190.0
626,4.0,8524.0,6190.0
627,4.0,8524.0,6190.0
628,4.0,8524.0,6190.0
629,4.083333333333333,8525.0,6190.0
630,3.972222222222222,8526.0,6190.0
631,3.972222222222222,8524.0,6190.0
632,4.0,8524.0,6192.5
633,3.888888888888889,8524.0,6195.0
634,4.055555555555555,8523.0,6195.0
635,3.9166666666666665,8523.0,6195.0
636,4.027777777777778,8522.0,6196.25
637,3.8611111111111107,8522.0,6196.25
638,3.944444444444444,8523.0,6197.5
639,4.027777777777778,8523.0,6197.5
640,3.8611111111111107,8521.0,6198.75
641,4.0,8519.0,6200.0
642,3.972222222222222,8519.0,6198.75
643,4.0,8518.0,6197.5
644,4.111111111111111,8515.0,6197.5
645,3.944444444444444,8514.0,6197.5
646,4.111111111111111,8515.0,6198.75
647,4.055555555555555,8514.0,6198.75
648,4.055555555555555,8514.0,6200.0
649,4.166666666666666,8513.0,6201.25
650,4.055555555555555,8513.0,6201.25
651,4.138888888888888,8515.0,6201.25
652,4.305555555555555,8516.0,6200.0
653,4.055555555555555,8515.0,6198.75
654,4.055555555555555,8514.0,6198.75
655,3.972222222222222,8514.0,6196.25
656,4.083333333333333,8513.0,6196.25
657,4.027777777777778,8514.0,6196.25
658,4.111111111111111,8514.0,6197.5
659,4.055555555555555,8514.0,6196.25
660,4.027777777777778,8514.0,6196.25
661,4.111111111111111,8513.0,6196.25
662,4.027777777777778,8513.0,6197.5
663,4.055555555555555,8513.0,6197.5
664,4.111111111111111,8513.0,6198.75
665,4.138888888888888,8514.0,6200.0
666,4.138888888888888,8513.0,6201.25
667,4.111111111111111,8511.0,6201.25
668,4.111111111111111,8510.0,6201.25
669,4.222222222222222,8509.0,6201.25
670,4.111111111111111,8509.0,6201.25
671,4.111111111111111,8510.0,6200.0
672,4.083333333333333,8509.0,6198.75
673,4.111111111111111,8509.0,6198.75
674,4.166666666666666,8508.0,6198.75
675,4.166666666666666,8509.0,6198.75
676,4.194444444444445,8510.0,6198.75
677,4.083333333333333,8510.0,6197.5
678,4.222222222222222,8510.0,6196.25
679,4.111111111111111,8510.0,6196.25
680,4.138888888888888,8510.0,6196.25
681,4.166666666666666,8509.0,6193.75
682,4.138888888888888,8508.0,6192.5
683,4.166666666666666,8508.0,6191.25
684,4.083333333333333,8507.0,6190.0
685,4.111111111111111,8505.0,6187.5
686,4.222222222222222,8506.0,6187.5
687,4.138888888888888,8505.0,6186.25
688,4.166666666666666,8505.0,6185.0
689,4.166666666666666,8506.0,6183.75
690,4.083333333333333,8507.0,6183.75
691,4.194444444444445,8509.0,6185.0
692,4.083333333333333,8509.0,6185.0
693,4.194444444444445,8509.0,6185.0
694,4.138888888888888,8508.0,6185.0
695,4.138888888888888,8508.0,6186.25
696,4.166666666666666,8508.0,6186.25
697,4.111111111111111,8506.0,6186.25
698,4.166666666666666,8505.0,6186.25
699,4.194444444444445,8504.0,6183.75
700,4.166666666666666,8505.0,6183.75
701,4.25,8505.0,6183.75
702,4.111111111111111,8504.0,6185.0
703,4.111111111111111,8504.0,6185.0
704,4.138888888888888,8504.0,6186.25
705,4.111111111111111,8504.0,6187.5
706,5.277777777777778,8506.0,6187.5
707,4.027777777777778,8507.0,6187.5
708,4.055555555555555,8505.0,6186.25
